feature	r
Neurosynth_TFIDF__sub	-0.0172192391557856
Neurosynth_TFIDF__behaviour	-0.0173483667062552
Neurosynth_TFIDF__variance	-0.0174236971368394
Neurosynth_TFIDF__mesolimbic	-0.0174332293724817
Neurosynth_TFIDF__high functioning	-0.0174332293724817
Neurosynth_TFIDF__vocal	-0.0176934400147763
Neurosynth_TFIDF__illustrate	-0.0176941600934964
Neurosynth_TFIDF__language comprehension	-0.0176969796606705
Neurosynth_TFIDF__successfully	-0.0177517732165723
Neurosynth_TFIDF__temporal	-0.0178381581793337
Neurosynth_TFIDF__mental	-0.0178590410022697
Neurosynth_TFIDF__engages	-0.0179290817540365
Neurosynth_TFIDF__psychiatric	-0.0180961868809205
Neurosynth_TFIDF__act	-0.0180992679456361
Neurosynth_TFIDF__angular	-0.0181317497309263
Neurosynth_TFIDF__remember	-0.0181381762888625
Neurosynth_TFIDF__immediately	-0.0181573070140676
Neurosynth_TFIDF__work	-0.0181837645118269
Neurosynth_TFIDF__offers	-0.0182008209561733
Neurosynth_TFIDF__critically	-0.0182414968879359
Neurosynth_TFIDF__episodes	-0.0182463367821239
Neurosynth_TFIDF__scans	-0.0182835468139537
Neurosynth_TFIDF__corrected	-0.0183612843897231
Neurosynth_TFIDF__concepts	-0.018458006311048
Neurosynth_TFIDF__blocks	-0.0185120357649296
Neurosynth_TFIDF__shown	-0.0185217751986865
Neurosynth_TFIDF__rule	-0.018604643664038
Neurosynth_TFIDF__demonstrates	-0.0186122107000048
Neurosynth_TFIDF__hemodynamic response	-0.0186472954084315
Neurosynth_TFIDF__training	-0.0186498835768698
Neurosynth_TFIDF__developing	-0.018710824725434
Neurosynth_TFIDF__growing	-0.018710824725434
Neurosynth_TFIDF__subgenual	-0.0187369937476533
Neurosynth_TFIDF__current	-0.0188246662699573
Neurosynth_TFIDF__deactivations	-0.0188330302819912
Neurosynth_TFIDF__age controls	-0.0189189833539322
Neurosynth_TFIDF__neurological	-0.0190192247037123
Neurosynth_TFIDF__altered	-0.0190307860340693
Neurosynth_TFIDF__weak	-0.0191151603215607
Neurosynth_TFIDF__autobiographical memory	-0.0191404803703203
Neurosynth_TFIDF__olfactory	-0.0192519751491464
Neurosynth_TFIDF__lexical	-0.0193265612404012
Neurosynth_TFIDF__close	-0.0193698755111897
Neurosynth_TFIDF__normalized	-0.0194600397451082
Neurosynth_TFIDF__scene	-0.0194993742052652
Neurosynth_TFIDF__inconsistent	-0.0195788036027618
Neurosynth_TFIDF__appeared	-0.0196027087951918
Neurosynth_TFIDF__abnormalities	-0.0196410725454219
Neurosynth_TFIDF__memory task	-0.019659517162589
Neurosynth_TFIDF__expressed	-0.0196627138314196
Neurosynth_TFIDF__ambiguous	-0.0198687516390592
Neurosynth_TFIDF__hearing	-0.0200097673976872
Neurosynth_TFIDF__conflicting	-0.0200145743656827
Neurosynth_TFIDF__men women	-0.0200384056040406
Neurosynth_TFIDF__clarify	-0.0200649642060083
Neurosynth_TFIDF__pairs	-0.0200728038839038
Neurosynth_TFIDF__digit	-0.0201007853099931
Neurosynth_TFIDF__names	-0.0201597141957711
Neurosynth_TFIDF__eye movement	-0.020189275003461
Neurosynth_TFIDF__subsequently	-0.0202188999744544
Neurosynth_TFIDF__propose	-0.0203333123625065
Neurosynth_TFIDF__evidence suggests	-0.02041136564574
Neurosynth_TFIDF__remain	-0.0204944611575564
Neurosynth_TFIDF__implications	-0.0205796824563826
Neurosynth_TFIDF__pleasant	-0.0205922031028389
Neurosynth_TFIDF__presented	-0.0206257927030159
Neurosynth_TFIDF__modalities	-0.0206958565135658
Neurosynth_TFIDF__standardized	-0.0208026981021562
Neurosynth_TFIDF__tendency	-0.0208910719266619
Neurosynth_TFIDF__differentiation	-0.0209138960481119
Neurosynth_TFIDF__symbolic	-0.0210201681201543
Neurosynth_TFIDF__correspondence	-0.0210845080118757
Neurosynth_TFIDF__contrasted	-0.0211794373196631
Neurosynth_TFIDF__benefits	-0.0212234173575372
Neurosynth_TFIDF__circuits	-0.0213640848374589
Neurosynth_TFIDF__occurring	-0.0213910848871743
Neurosynth_TFIDF__differ	-0.0215762194902929
Neurosynth_TFIDF__source	-0.0217605368398424
Neurosynth_TFIDF__identification	-0.0218307822059532
Neurosynth_TFIDF__measurements	-0.0218616493482339
Neurosynth_TFIDF__dorsal	-0.0218727626235427
Neurosynth_TFIDF__stage	-0.0219584327500237
Neurosynth_TFIDF__previous research	-0.0220059988531527
Neurosynth_TFIDF__adulthood	-0.0221733711648027
Neurosynth_TFIDF__high	-0.0222225603589018
Neurosynth_TFIDF__formed	-0.0223318113558436
Neurosynth_TFIDF__reflect	-0.0223527679574099
Neurosynth_TFIDF__regarding	-0.0223622461328537
Neurosynth_TFIDF__evaluated	-0.0224491377328442
Neurosynth_TFIDF__ventral	-0.0225208591765612
Neurosynth_TFIDF__sensitivity	-0.0225546170894944
Neurosynth_TFIDF__evaluating	-0.02267838518775
Neurosynth_TFIDF__maximal	-0.0227109938862234
Neurosynth_TFIDF__spinal	-0.0227482150909709
Neurosynth_TFIDF__visual cortices	-0.0227931262329511
Neurosynth_TFIDF__humans	-0.0228907469618404
Neurosynth_TFIDF__objectives	-0.022902104260235
Neurosynth_TFIDF__beginning	-0.0229275439811758
Neurosynth_TFIDF__semantic memory	-0.0231766359568619
Neurosynth_TFIDF__facilitated	-0.0231878072083277
Neurosynth_TFIDF__normal controls	-0.0232022090635034
Neurosynth_TFIDF__rhythm	-0.0232817185099659
Neurosynth_TFIDF__grey	-0.0235428633256624
Neurosynth_TFIDF__reasoning	-0.0235495433987708
Neurosynth_TFIDF__weighted	-0.0236783985812728
Neurosynth_TFIDF__intermediate	-0.0236858513842838
Neurosynth_TFIDF__psts	-0.0237800141684447
Neurosynth_TFIDF__relational	-0.0237855184667836
Neurosynth_TFIDF__reports	-0.0238680443150967
Neurosynth_TFIDF__voxel	-0.0238927651051138
Neurosynth_TFIDF__word form	-0.0239257140748633
Neurosynth_TFIDF__allowed	-0.024029142166778
Neurosynth_TFIDF__fixed	-0.0240788202868766
Neurosynth_TFIDF__temporal occipital	-0.0241444184183257
Neurosynth_TFIDF__young	-0.0241491053276148
Neurosynth_TFIDF__word	-0.0241697231352814
Neurosynth_TFIDF__goals	-0.0242057428057959
Neurosynth_TFIDF__aged	-0.0242204493767913
Neurosynth_TFIDF__species	-0.0242904874471176
Neurosynth_TFIDF__code	-0.0244625158504361
Neurosynth_TFIDF__special	-0.0244634938154025
Neurosynth_TFIDF__orientation	-0.0244966692319272
Neurosynth_TFIDF__invariant	-0.0244999769521761
Neurosynth_TFIDF__mode	-0.024526355699301
Neurosynth_TFIDF__fashion	-0.0245642308482276
Neurosynth_TFIDF__extensively	-0.0245779323112435
Neurosynth_TFIDF__verbal	-0.0245932081031856
Neurosynth_TFIDF__sts	-0.0246924339950253
Neurosynth_TFIDF__investigates	-0.0248135290629865
Neurosynth_TFIDF__behavioral measures	-0.0248609207870784
Neurosynth_TFIDF__grey matter	-0.0248919313382613
Neurosynth_TFIDF__encode	-0.0248935710662227
Neurosynth_TFIDF__01	-0.0249205352685761
Neurosynth_TFIDF__visual information	-0.025101026548137
Neurosynth_TFIDF__critical role	-0.0252118038132324
Neurosynth_TFIDF__map	-0.025357988670256
Neurosynth_TFIDF__trauma	-0.0254138019284842
Neurosynth_TFIDF__brief	-0.0255022021834297
Neurosynth_TFIDF__impact	-0.0255335468540309
Neurosynth_TFIDF__activates	-0.0256281567203102
Neurosynth_TFIDF__cortex involved	-0.0257853074852677
Neurosynth_TFIDF__observers	-0.0258120639885432
Neurosynth_TFIDF__parametrically	-0.0258456426753821
Neurosynth_TFIDF__temporo parietal	-0.025867333496706
Neurosynth_TFIDF__lexical decision	-0.0259051464961084
Neurosynth_TFIDF__quantify	-0.0260077721666001
Neurosynth_TFIDF__simultaneous	-0.0260507027631766
Neurosynth_TFIDF__second	-0.0261726117576976
Neurosynth_TFIDF__anti	-0.0261821616908064
Neurosynth_TFIDF__window	-0.0263718828518391
Neurosynth_TFIDF__resulted	-0.026393595213767
Neurosynth_TFIDF__overlapped	-0.0264723596546792
Neurosynth_TFIDF__analysed	-0.0267010205093971
Neurosynth_TFIDF__centered	-0.026771709828465
Neurosynth_TFIDF__theoretical	-0.0269381097200729
Neurosynth_TFIDF__80	-0.0269811601720605
Neurosynth_TFIDF__taken	-0.0269956152400493
Neurosynth_TFIDF__memory	-0.0270430145169427
Neurosynth_TFIDF__volume	-0.0271205081598311
Neurosynth_TFIDF__rely	-0.027188838053493
Neurosynth_TFIDF__dorsal medial	-0.0273651502237562
Neurosynth_TFIDF__parametric mapping	-0.027517316908858
Neurosynth_TFIDF__automatic	-0.0276820323333
Neurosynth_TFIDF__anterior prefrontal	-0.0277144114734571
Neurosynth_TFIDF__males	-0.027736232767231
Neurosynth_TFIDF__recognized	-0.0278753969777437
Neurosynth_TFIDF__interval	-0.0278927762393899
Neurosynth_TFIDF__conversely	-0.027928181241972
Neurosynth_TFIDF__constrained	-0.0280228676595696
Neurosynth_TFIDF__reliable	-0.0281453757738652
Neurosynth_TFIDF__respectively	-0.0282427031986286
Neurosynth_TFIDF__task using	-0.0284592511090066
Neurosynth_TFIDF__presenting	-0.0286601204835859
Neurosynth_TFIDF__regulating	-0.0287337431184191
Neurosynth_TFIDF__statement	-0.0287749832713153
Neurosynth_TFIDF__predicted	-0.0288264232953228
Neurosynth_TFIDF__influence	-0.0288593776831833
Neurosynth_TFIDF__alternative	-0.0289276802667717
Neurosynth_TFIDF__experimental	-0.0289585666042066
Neurosynth_TFIDF__critical	-0.0289697701957813
Neurosynth_TFIDF__superior frontal	-0.0290279796492807
Neurosynth_TFIDF__existing	-0.0290323329873173
Neurosynth_TFIDF__fact	-0.0290817156827101
Neurosynth_TFIDF__original	-0.0291262832551696
Neurosynth_TFIDF__hand movements	-0.0291587262191725
Neurosynth_TFIDF__nuclei	-0.029300476360157
Neurosynth_TFIDF__explicit	-0.0293278051964001
Neurosynth_TFIDF__extensive	-0.0294183574663412
Neurosynth_TFIDF__difference	-0.0295016685244676
Neurosynth_TFIDF__mood	-0.029620256902916
Neurosynth_TFIDF__application	-0.0296362465388023
Neurosynth_TFIDF__does	-0.02976252734161
Neurosynth_TFIDF__explored	-0.0298393365370476
Neurosynth_TFIDF__shapes	-0.0298739356326176
Neurosynth_TFIDF__subcortical structures	-0.0299028734651234
Neurosynth_TFIDF__cortex ofc	-0.0299326004328531
Neurosynth_TFIDF__ofc	-0.0299326004328531
Neurosynth_TFIDF__researchers	-0.029975280432484
Neurosynth_TFIDF__deprivation	-0.0299978115705523
Neurosynth_TFIDF__heterogeneous	-0.0301178868519612
Neurosynth_TFIDF__key role	-0.0301228295771925
Neurosynth_TFIDF__memory processes	-0.0301546167030614
Neurosynth_TFIDF__distinguished	-0.0304169748996653
Neurosynth_TFIDF__distress	-0.0304225414137923
Neurosynth_TFIDF__diminished	-0.0304225414137923
Neurosynth_TFIDF__negative neutral	-0.0304225414137923
Neurosynth_TFIDF__cohort	-0.0304548360560713
Neurosynth_TFIDF__autism	-0.0305032655850796
Neurosynth_TFIDF__receptor	-0.0305105415754563
Neurosynth_TFIDF__sighted	-0.0305374366210138
Neurosynth_TFIDF__dorsolateral pfc	-0.0305458654948219
Neurosynth_TFIDF__progressive	-0.0306100741001967
Neurosynth_TFIDF__character	-0.0306431372380624
Neurosynth_TFIDF__aimed	-0.0307748712937172
Neurosynth_TFIDF__scenes	-0.0307791783025378
Neurosynth_TFIDF__contributing	-0.0309015581390989
Neurosynth_TFIDF__thickness	-0.0309862769278696
Neurosynth_TFIDF__14 healthy	-0.0309862769278696
Neurosynth_TFIDF__issues	-0.0309938105604113
Neurosynth_TFIDF__population	-0.0310855763435078
Neurosynth_TFIDF__dose	-0.0310855763435078
Neurosynth_TFIDF__childhood	-0.0311053896172554
Neurosynth_TFIDF__cortex suggest	-0.0311109177943588
Neurosynth_TFIDF__bodily	-0.0311557137652284
Neurosynth_TFIDF__reaching	-0.0312500709972586
Neurosynth_TFIDF__inversely	-0.0312577874415452
Neurosynth_TFIDF__depressed	-0.0313282220175623
Neurosynth_TFIDF__relates	-0.0313683264121113
Neurosynth_TFIDF__make	-0.0313725485687984
Neurosynth_TFIDF__linguistic	-0.0314575602618795
Neurosynth_TFIDF__english	-0.0316693309069437
Neurosynth_TFIDF__occurred	-0.0316962849485297
Neurosynth_TFIDF__structural magnetic	-0.0317082542124104
Neurosynth_TFIDF__arithmetic	-0.0318921994535093
Neurosynth_TFIDF__mesial	-0.0319303719027426
Neurosynth_TFIDF__marked	-0.0319439095616153
Neurosynth_TFIDF__atypical	-0.0320076162598331
Neurosynth_TFIDF__mechanisms	-0.0320915573322333
Neurosynth_TFIDF__extension	-0.0321576026107003
Neurosynth_TFIDF__degrees	-0.0322497377301286
Neurosynth_TFIDF__caudate nucleus	-0.032251328476353
Neurosynth_TFIDF__neurobiological	-0.0322595356425871
Neurosynth_TFIDF__discrete	-0.0322709576820127
Neurosynth_TFIDF__surface	-0.0322818767265185
Neurosynth_TFIDF__task conditions	-0.0323357307208771
Neurosynth_TFIDF__confidence	-0.0324093759262607
Neurosynth_TFIDF__design	-0.0325387995686325
Neurosynth_TFIDF__block	-0.0325975014727949
Neurosynth_TFIDF__perspective	-0.0326891012485538
Neurosynth_TFIDF__apply	-0.0327279270868721
Neurosynth_TFIDF__effort	-0.0327466680396922
Neurosynth_TFIDF__situations	-0.0329085939750273
Neurosynth_TFIDF__retrieval	-0.0329309971451484
Neurosynth_TFIDF__aspect	-0.0330000800082633
Neurosynth_TFIDF__attribution	-0.0330579275822369
Neurosynth_TFIDF__underpinning	-0.0330579275822369
Neurosynth_TFIDF__theory mind	-0.0330579275822369
Neurosynth_TFIDF__achieved	-0.0331068655223325
Neurosynth_TFIDF__social cognitive	-0.0331694722126098
Neurosynth_TFIDF__head	-0.0331932157269428
Neurosynth_TFIDF__skin conductance	-0.0332968479593139
Neurosynth_TFIDF__conductance	-0.0332968479593139
Neurosynth_TFIDF__17	-0.0333606572380738
Neurosynth_TFIDF__parietal frontal	-0.0334124998460472
Neurosynth_TFIDF__lateral medial	-0.0334667190697367
Neurosynth_TFIDF__generate	-0.0335042923938715
Neurosynth_TFIDF__parietal lobules	-0.0335452928744713
Neurosynth_TFIDF__localize	-0.0336144623665593
Neurosynth_TFIDF__tract	-0.0336223413513612
Neurosynth_TFIDF__networks involved	-0.0336412280880316
Neurosynth_TFIDF__adolescence	-0.0336412280880316
Neurosynth_TFIDF__younger	-0.0336429982984268
Neurosynth_TFIDF__process	-0.0337233498788552
Neurosynth_TFIDF__tms	-0.0338128390981877
Neurosynth_TFIDF__scanning	-0.0338427952578248
Neurosynth_TFIDF__determined	-0.0338497370135683
Neurosynth_TFIDF__providing	-0.0339869254487643
Neurosynth_TFIDF__explore	-0.0339877981037258
Neurosynth_TFIDF__argue	-0.0341205806629466
Neurosynth_TFIDF__variable	-0.0341984897716029
Neurosynth_TFIDF__evolution	-0.0342719188336034
Neurosynth_TFIDF__physical	-0.0343024020598223
Neurosynth_TFIDF__involvement	-0.0345341717618136
Neurosynth_TFIDF__incidental	-0.0345549383010154
Neurosynth_TFIDF__dynamics	-0.0346667475065066
Neurosynth_TFIDF__degree	-0.034784936022785
Neurosynth_TFIDF__primarily	-0.0348214109451709
Neurosynth_TFIDF__unimodal	-0.0348691168377313
Neurosynth_TFIDF__better	-0.0350042949446914
Neurosynth_TFIDF__using	-0.0352299332531057
Neurosynth_TFIDF__measure	-0.0352299454987026
Neurosynth_TFIDF__deficits	-0.0352497804380753
Neurosynth_TFIDF__languages	-0.0352539162727162
Neurosynth_TFIDF__females	-0.0353284046693567
Neurosynth_TFIDF__success	-0.0354095499591485
Neurosynth_TFIDF__dopaminergic	-0.0354285280204922
Neurosynth_TFIDF__operation	-0.0354364746675168
Neurosynth_TFIDF__prefrontal cortex	-0.035541223828034
Neurosynth_TFIDF__syndrome	-0.035645389123541
Neurosynth_TFIDF__interhemispheric	-0.0356575061412383
Neurosynth_TFIDF__sequential	-0.0357526591599268
Neurosynth_TFIDF__cuneus	-0.0357642670751856
Neurosynth_TFIDF__confounding	-0.0358549894038201
Neurosynth_TFIDF__language	-0.0360076134877598
Neurosynth_TFIDF__voluntary	-0.0361431958826808
Neurosynth_TFIDF__conditioning	-0.0361519363677752
Neurosynth_TFIDF__decoding	-0.0362119985901341
Neurosynth_TFIDF__probabilistic	-0.0362558574348907
Neurosynth_TFIDF__uncertainty	-0.0363107968591962
Neurosynth_TFIDF__reflected	-0.0363746861391184
Neurosynth_TFIDF__strategies	-0.036535991682643
Neurosynth_TFIDF__emotional information	-0.0365800718170418
Neurosynth_TFIDF__naming	-0.0366075003930434
Neurosynth_TFIDF__domains	-0.0366484628653922
Neurosynth_TFIDF__image	-0.0367607921931532
Neurosynth_TFIDF__directed	-0.0368590738201016
Neurosynth_TFIDF__play	-0.0368602142931415
Neurosynth_TFIDF__refers	-0.0369357129097171
Neurosynth_TFIDF__tomography pet	-0.0371463099189508
Neurosynth_TFIDF__structure	-0.0371476681744946
Neurosynth_TFIDF__oddball	-0.0371525751981856
Neurosynth_TFIDF__female	-0.0371578836609546
Neurosynth_TFIDF__interaction	-0.0373398469072506
Neurosynth_TFIDF__paradigms	-0.0373473421352234
Neurosynth_TFIDF__binding	-0.0373576555650857
Neurosynth_TFIDF__numerical	-0.037440349145105
Neurosynth_TFIDF__driven	-0.0375719940276666
Neurosynth_TFIDF__experiences	-0.0376427855711099
Neurosynth_TFIDF__reward	-0.0376482712067485
Neurosynth_TFIDF__extinction	-0.0376507068636379
Neurosynth_TFIDF__requiring	-0.0376742454282494
Neurosynth_TFIDF__meaning	-0.0377439496966122
Neurosynth_TFIDF__containing	-0.0378563097063199
Neurosynth_TFIDF__actively	-0.0378661370517017
Neurosynth_TFIDF__provide	-0.037873836469317
Neurosynth_TFIDF__characteristics	-0.0379642231576324
Neurosynth_TFIDF__state	-0.0380735282366028
Neurosynth_TFIDF__positively correlated	-0.0381188991149737
Neurosynth_TFIDF__approach	-0.0381834783251029
Neurosynth_TFIDF__manner	-0.0382144455441153
Neurosynth_TFIDF__unlike	-0.0382227898053967
Neurosynth_TFIDF__students	-0.0382371560146977
Neurosynth_TFIDF__populations	-0.0384275719141319
Neurosynth_TFIDF__combining	-0.0385368054818502
Neurosynth_TFIDF__tissue	-0.0385852166673581
Neurosynth_TFIDF__memory tasks	-0.0385891709094322
Neurosynth_TFIDF__taste	-0.0388089806650876
Neurosynth_TFIDF__occipitotemporal cortex	-0.0389757931789787
Neurosynth_TFIDF__motor imagery	-0.0390029831148277
Neurosynth_TFIDF__shaped	-0.0390087824122867
Neurosynth_TFIDF__induces	-0.0391062926282429
Neurosynth_TFIDF__taken suggest	-0.0391062926282429
Neurosynth_TFIDF__sensorimotor network	-0.0392039608193181
Neurosynth_TFIDF__easy	-0.039365162371426
Neurosynth_TFIDF__passively	-0.0394818076472125
Neurosynth_TFIDF__environments	-0.0396064377514782
Neurosynth_TFIDF__parkinson	-0.0396110698025076
Neurosynth_TFIDF__parkinson disease	-0.0396110698025076
Neurosynth_TFIDF__depression	-0.0398633451442192
Neurosynth_TFIDF__statistics	-0.0400810497416411
Neurosynth_TFIDF__dysfunction	-0.0401543684153125
Neurosynth_TFIDF__dissociated	-0.0401745860296068
Neurosynth_TFIDF__comprised	-0.0401795707444659
Neurosynth_TFIDF__rehabilitation	-0.0401818428215018
Neurosynth_TFIDF__largely unknown	-0.0402901678779127
Neurosynth_TFIDF__rotation	-0.0403400537899153
Neurosynth_TFIDF__serves	-0.0403622179421834
Neurosynth_TFIDF__dynamically	-0.0403622179421834
Neurosynth_TFIDF__using functional	-0.0405262190712414
Neurosynth_TFIDF__salience	-0.0405573632329162
Neurosynth_TFIDF__multiple	-0.0405644769385822
Neurosynth_TFIDF__improves	-0.0406467852269204
Neurosynth_TFIDF__pet	-0.0408265334938653
Neurosynth_TFIDF__aspects	-0.040871589099825
Neurosynth_TFIDF__repeatedly	-0.0409119125825493
Neurosynth_TFIDF__oriented	-0.0409469627546657
Neurosynth_TFIDF__numerous	-0.0410230589353455
Neurosynth_TFIDF__strategic	-0.0411653821203057
Neurosynth_TFIDF__revealing	-0.0412495782814213
Neurosynth_TFIDF__viewing	-0.0412737775968745
Neurosynth_TFIDF__uncertain	-0.0413718460906005
Neurosynth_TFIDF__locations	-0.0414023727344249
Neurosynth_TFIDF__pole	-0.0417123743087365
Neurosynth_TFIDF__deficient	-0.0419252587462169
Neurosynth_TFIDF__mr	-0.0419908090854386
Neurosynth_TFIDF__neuroanatomy	-0.0421135391449325
Neurosynth_TFIDF__considering	-0.0421193023582513
Neurosynth_TFIDF__magnetoencephalography	-0.0422326257174627
Neurosynth_TFIDF__classical	-0.0423372867693139
Neurosynth_TFIDF__high level	-0.0423405282428897
Neurosynth_TFIDF__recall	-0.042388644779444
Neurosynth_TFIDF__integrate	-0.0424301607998512
Neurosynth_TFIDF__neurophysiological	-0.0424321808035618
Neurosynth_TFIDF__speed	-0.0425543225267732
Neurosynth_TFIDF__depth	-0.0425982923801399
Neurosynth_TFIDF__rostral	-0.0425999368823083
Neurosynth_TFIDF__initiation	-0.0429449211117094
Neurosynth_TFIDF__emotional stimuli	-0.0430217943515463
Neurosynth_TFIDF__delay	-0.0430747586200521
Neurosynth_TFIDF__motor pre	-0.0431222439906609
Neurosynth_TFIDF__increasing	-0.0432660364642688
Neurosynth_TFIDF__cognitively	-0.0433854920699419
Neurosynth_TFIDF__recognition memory	-0.0434478793963493
Neurosynth_TFIDF__consolidation	-0.0434626860890039
Neurosynth_TFIDF__difficulty	-0.0435620197612764
Neurosynth_TFIDF__predicting	-0.0435965909134819
Neurosynth_TFIDF__impairment	-0.0436167517727359
Neurosynth_TFIDF__attended	-0.0437802432208907
Neurosynth_TFIDF__specifically	-0.0438366735038925
Neurosynth_TFIDF__younger adults	-0.043840900834206
Neurosynth_TFIDF__ffa	-0.0438858068083096
Neurosynth_TFIDF__research	-0.0439708064490882
Neurosynth_TFIDF__signature	-0.0440557204061894
Neurosynth_TFIDF__posterior cingulate	-0.0441963820335371
Neurosynth_TFIDF__electrophysiological	-0.0441992318174306
Neurosynth_TFIDF__frontal cortex	-0.0443508116671713
Neurosynth_TFIDF__induction	-0.0443542640022279
Neurosynth_TFIDF__appears	-0.0444823288448226
Neurosynth_TFIDF__pre supplementary	-0.0446662398035552
Neurosynth_TFIDF__contexts	-0.0446679279385003
Neurosynth_TFIDF__following	-0.0447853435049785
Neurosynth_TFIDF__pseudowords	-0.0448407166033027
Neurosynth_TFIDF__attenuated	-0.0449403866668016
Neurosynth_TFIDF__unpleasant	-0.0450743087464355
Neurosynth_TFIDF__anterior medial	-0.0450806119050963
Neurosynth_TFIDF__parameter	-0.0452139384266983
Neurosynth_TFIDF__strategy	-0.0452249105015022
Neurosynth_TFIDF__dyslexia	-0.0452354222062642
Neurosynth_TFIDF__chosen	-0.0453366778878038
Neurosynth_TFIDF__affect	-0.0453524338623265
Neurosynth_TFIDF__real time	-0.045394225860884
Neurosynth_TFIDF__canonical	-0.045394225860884
Neurosynth_TFIDF__ventral visual	-0.0454060187318247
Neurosynth_TFIDF__presentations	-0.0454600618713745
Neurosynth_TFIDF__structural	-0.0455323789278273
Neurosynth_TFIDF__cortex m1	-0.0455621627866017
Neurosynth_TFIDF__exhibiting	-0.0455757453321393
Neurosynth_TFIDF__block design	-0.0456196933686748
Neurosynth_TFIDF__cause	-0.045631630003002
Neurosynth_TFIDF__sources	-0.0457015948484275
Neurosynth_TFIDF__suppression	-0.045774762884934
Neurosynth_TFIDF__arm	-0.0459034330354993
Neurosynth_TFIDF__male	-0.0459097981756779
Neurosynth_TFIDF__actual	-0.0459699262294565
Neurosynth_TFIDF__onset	-0.0459912685706475
Neurosynth_TFIDF__reliably	-0.0460078682841701
Neurosynth_TFIDF__lead	-0.0461235852576783
Neurosynth_TFIDF__beneficial	-0.0461332990849291
Neurosynth_TFIDF__principle	-0.0463430518282582
Neurosynth_TFIDF__solving	-0.0466535594314158
Neurosynth_TFIDF__twice	-0.0466835155456557
Neurosynth_TFIDF__production	-0.0467586176040585
Neurosynth_TFIDF__dimensional	-0.0467776875522116
Neurosynth_TFIDF__amygdala response	-0.0468594972941317
Neurosynth_TFIDF__neuron	-0.0468904345834126
Neurosynth_TFIDF__mirror neuron	-0.0468904345834126
Neurosynth_TFIDF__examining	-0.0468946011379555
Neurosynth_TFIDF__retrieved	-0.0469204012112767
Neurosynth_TFIDF__observing	-0.0473552797658813
Neurosynth_TFIDF__visual stimuli	-0.0475361962371227
Neurosynth_TFIDF__lobules	-0.0475467853587884
Neurosynth_TFIDF__changed	-0.0476303429239774
Neurosynth_TFIDF__consequences	-0.0476648274416353
Neurosynth_TFIDF__reflecting	-0.0477387451741998
Neurosynth_TFIDF__difficult	-0.0477712425579797
Neurosynth_TFIDF__cortex ventral	-0.0478034415924214
Neurosynth_TFIDF__heterogeneity	-0.0478189138187932
Neurosynth_TFIDF__behavioral evidence	-0.0479381793697841
Neurosynth_TFIDF__functional role	-0.0479381793697841
Neurosynth_TFIDF__representational	-0.0479381793697841
Neurosynth_TFIDF__coordinates	-0.0480183277345387
Neurosynth_TFIDF__cues	-0.0480881618907716
Neurosynth_TFIDF__older adults	-0.0481425294868335
Neurosynth_TFIDF__anterior temporal	-0.0481545928197986
Neurosynth_TFIDF__notably	-0.0483376647727621
Neurosynth_TFIDF__mechanisms involved	-0.0483628200747877
Neurosynth_TFIDF__matter	-0.0485060094321673
Neurosynth_TFIDF__outcome	-0.0485750624212546
Neurosynth_TFIDF__improve	-0.0486337696462452
Neurosynth_TFIDF__happy	-0.0486538884299051
Neurosynth_TFIDF__healthy human	-0.0486737280021572
Neurosynth_TFIDF__patient	-0.0488861039256965
Neurosynth_TFIDF__regional	-0.0488872194441997
Neurosynth_TFIDF__15	-0.0492868150182005
Neurosynth_TFIDF__self	-0.0493558301821299
Neurosynth_TFIDF__computation	-0.0494387227927629
Neurosynth_TFIDF__memories	-0.0496289540416208
Neurosynth_TFIDF__visual motion	-0.0498035567455733
Neurosynth_TFIDF__long term	-0.0498544742576379
Neurosynth_TFIDF__facial expressions	-0.0498938077457048
Neurosynth_TFIDF__infer	-0.0499266368614872
Neurosynth_TFIDF__presumably	-0.0500732310859687
Neurosynth_TFIDF__type	-0.0501515419192676
Neurosynth_TFIDF__forms	-0.0501799182527417
Neurosynth_TFIDF__reliance	-0.0502629089904156
Neurosynth_TFIDF__novel	-0.0503646049623428
Neurosynth_TFIDF__emotional faces	-0.0506023244264238
Neurosynth_TFIDF__comparing	-0.050610361918102
Neurosynth_TFIDF__likelihood	-0.0506152313293305
Neurosynth_TFIDF__speaker	-0.0508119308238383
Neurosynth_TFIDF__inventory	-0.0508264894847806
Neurosynth_TFIDF__half	-0.0508498175013424
Neurosynth_TFIDF__natural	-0.0510106961601637
Neurosynth_TFIDF__progression	-0.0511006306855871
Neurosynth_TFIDF__analyses	-0.0511602905819867
Neurosynth_TFIDF__roi	-0.0511729328303797
Neurosynth_TFIDF__exposure	-0.0511971275330287
Neurosynth_TFIDF__reductions	-0.0512217194169978
Neurosynth_TFIDF__content	-0.0512868697796856
Neurosynth_TFIDF__connection	-0.0512892238419739
Neurosynth_TFIDF__develop	-0.0512946408476237
Neurosynth_TFIDF__depends	-0.0514061504742859
Neurosynth_TFIDF__opercularis	-0.0514854956368327
Neurosynth_TFIDF__pars opercularis	-0.0514854956368327
Neurosynth_TFIDF__closely	-0.0515331737106163
Neurosynth_TFIDF__indexed	-0.0515387788266938
Neurosynth_TFIDF__contextual	-0.0515695381863172
Neurosynth_TFIDF__functional connectivity	-0.0518040860625684
