feature	mean	std
Neurosynth_TFIDF__differ	0.04856325192104881	0.06699527999397364
Neurosynth_TFIDF__prefrontal cortex	0.04854095516469604	0.06547339746319278
Neurosynth_TFIDF__localization	0.04853261346993125	0.08829679116354894
Neurosynth_TFIDF__major	0.048530866721011374	0.05905451839728443
Neurosynth_TFIDF__quantify	0.04848582416482868	0.050958493025988275
Neurosynth_TFIDF__observations	0.04847776524899766	0.04667553544490599
Neurosynth_TFIDF__tesla	0.04844628731637204	0.062356585777432826
Neurosynth_TFIDF__dominant	0.0484103181026937	0.06897677683952495
Neurosynth_TFIDF__extended	0.04838878272473434	0.07241036160927261
Neurosynth_TFIDF__provide	0.04838675802052555	0.06386402861219766
Neurosynth_TFIDF__subsequent	0.04838370247426867	0.07744910557745874
Neurosynth_TFIDF__response	0.048358385942675886	0.07007873150163552
Neurosynth_TFIDF__reward	0.04833017460684331	0.05920221013349865
Neurosynth_TFIDF__group comparisons	0.048307076339247856	0.02011251422075454
Neurosynth_TFIDF__uncertainty	0.04829150223136531	0.0376746891865669
Neurosynth_TFIDF__efficient	0.048228189433731236	0.05308174284557892
Neurosynth_TFIDF__rehearsal	0.0481285991289119	0.04885709007859158
Neurosynth_TFIDF__olfactory	0.048038829433534214	0.0719581748406589
Neurosynth_TFIDF__memory processes	0.048029464495035964	0.0708766060808164
Neurosynth_TFIDF__medial temporal	0.047994571676328805	0.06580117562880977
Neurosynth_TFIDF__intact	0.0479945074105043	0.07625908852550888
Neurosynth_TFIDF__mapping	0.04794306540437676	0.07299026993560556
Neurosynth_TFIDF__noise	0.047940813547587696	0.0958737024442473
Neurosynth_TFIDF__speed	0.047918868073543563	0.06826485001092691
Neurosynth_TFIDF__monitor	0.04790015751143454	0.09485777513902917
Neurosynth_TFIDF__differentially	0.0478785144831257	0.06737416637863289
Neurosynth_TFIDF__spinal	0.04787727006900466	0.02350086254674075
Neurosynth_TFIDF__strongly	0.04780156052501348	0.08119602841865128
Neurosynth_TFIDF__thinking	0.04778769983439085	0.026511565780951138
Neurosynth_TFIDF__frontal cortex	0.04778021863064429	0.060120708075359366
Neurosynth_TFIDF__attributed	0.0477100486383573	0.08828253181165258
Neurosynth_TFIDF__rates	0.04770097647254407	0.026266108428701904
Neurosynth_TFIDF__motor performance	0.04767045889240047	0.07601900316109889
Neurosynth_TFIDF__pathophysiology	0.04762916125789116	0.06947981910586169
Neurosynth_TFIDF__brodmann	0.04759120776360307	0.08813649270465129
Neurosynth_TFIDF__voluntary	0.047566889358427754	0.08513418961722018
Neurosynth_TFIDF__correlates	0.04754661185023604	0.07455993841456168
Neurosynth_TFIDF__imagined	0.04750628759525797	0.07051047829599028
Neurosynth_TFIDF__asked	0.04748522177040919	0.041355606181556294
Neurosynth_TFIDF__versus	0.04746744253639386	0.08506794193609818
Neurosynth_TFIDF__altered	0.047463251565112045	0.0945121351651254
Neurosynth_TFIDF__anatomically	0.047446473533852056	0.06385727581739753
Neurosynth_TFIDF__regarding	0.047433038881939456	0.07399517674790983
Neurosynth_TFIDF__task functional	0.04732737022097359	0.06813300344406222
Neurosynth_TFIDF__parietal lobe	0.047318858361290905	0.06421256668532771
Neurosynth_TFIDF__reflects	0.047275296017326184	0.08052781425150005
Neurosynth_TFIDF__identified	0.04719853994602081	0.06420613283589997
Neurosynth_TFIDF__initiation	0.04715721785292512	0.03766055691913117
Neurosynth_TFIDF__calculated	0.04709192401165425	0.038316794799691196
Neurosynth_TFIDF__event	0.04705850739426356	0.07457208155163007
Neurosynth_TFIDF__response inhibition	0.04705603818608113	0.06926263611299464
Neurosynth_TFIDF__generate	0.04702376877893284	0.055705561787361906
Neurosynth_TFIDF__networks	0.04701346470368287	0.08456052397404877
Neurosynth_TFIDF__depressed	0.046925645995226924	0.04810788615128249
Neurosynth_TFIDF__older	0.0469146999738417	0.07901540721579879
Neurosynth_TFIDF__regional	0.046909265606034554	0.06119177421761147
Neurosynth_TFIDF__analyzed	0.04688919096420976	0.054699019362731964
Neurosynth_TFIDF__cortex posterior	0.04688066418346841	0.05647190293020797
Neurosynth_TFIDF__increasing	0.04687552642601211	0.05033264031401975
Neurosynth_TFIDF__angular gyrus	0.04686296325730314	0.06593705322602586
Neurosynth_TFIDF__interactions	0.04681458717388639	0.05426030008744452
Neurosynth_TFIDF__middle	0.04674254237259567	0.07465484150516585
Neurosynth_TFIDF__disentangle	0.04668699782779756	0.04468061481103335
Neurosynth_TFIDF__temporal pole	0.0466728923570363	0.06732508282268546
Neurosynth_TFIDF__structural	0.04662538551277051	0.05174018406451225
Neurosynth_TFIDF__improved	0.04660542507166393	0.05847696113739163
Neurosynth_TFIDF__short	0.04655470918825081	0.06857763754620112
Neurosynth_TFIDF__experienced	0.046531444993617437	0.08353601257346081
Neurosynth_TFIDF__sad	0.046470206036767124	0.029629190658731434
Neurosynth_TFIDF__specialized	0.04644361158066546	0.08714636707655052
Neurosynth_TFIDF__collected	0.04640179276752491	0.08450930413435102
Neurosynth_TFIDF__predicted	0.046395852565905685	0.05190222072756709
Neurosynth_TFIDF__recognized	0.04639425572797282	0.07917311834790251
Neurosynth_TFIDF__face ffa	0.046391776799065684	0.01844693656888749
Neurosynth_TFIDF__01	0.04638343688282154	0.09266303863253939
Neurosynth_TFIDF__dysfunctional	0.04637767875337811	0.07411455861241895
Neurosynth_TFIDF__degree	0.04636806993316037	0.08829469056651158
Neurosynth_TFIDF__mechanisms	0.046360183441679796	0.06831447128083122
Neurosynth_TFIDF__digit	0.04631332365899939	0.021974292686457984
Neurosynth_TFIDF__evaluated	0.046312570997405905	0.04463380241500664
Neurosynth_TFIDF__dynamic	0.04630733412775342	0.08545867152150138
Neurosynth_TFIDF__previous work	0.04625641714965352	0.059383121924288365
Neurosynth_TFIDF__images	0.046187280069732696	0.06401604936073652
Neurosynth_TFIDF__appeared	0.046163869330240075	0.06649748476911503
Neurosynth_TFIDF__cortical	0.04615040001901505	0.08573802812987652
Neurosynth_TFIDF__currently	0.04608015570661491	0.08527556679364592
Neurosynth_TFIDF__better	0.04605790325684991	0.07621215459984679
Neurosynth_TFIDF__linear model	0.046052233309717625	0.016045346254442386
Neurosynth_TFIDF__everyday	0.04601679071849964	0.07631681704636804
Neurosynth_TFIDF__behaviour	0.04600895069769498	0.0946509229230965
Neurosynth_TFIDF__direction	0.04598436270267968	0.07832597021042197
Neurosynth_TFIDF__activates	0.04593184469771801	0.08216810213191633
Neurosynth_TFIDF__delay	0.045919386773813076	0.06503982578522406
Neurosynth_TFIDF__earlier	0.04591357004761095	0.08800959445842972
Neurosynth_TFIDF__bodily	0.04591317247174161	0.038527860141547014
Neurosynth_TFIDF__techniques	0.04588218540650613	0.061905837552054706
Neurosynth_TFIDF__applying	0.04576201404057019	0.10901531115046452
Neurosynth_TFIDF__capacity	0.04575719363161075	0.10785209183823348
Neurosynth_TFIDF__poorly understood	0.04567928891664406	0.02155010142260617
Neurosynth_TFIDF__poorly	0.04567928891664406	0.02155010142260617
Neurosynth_TFIDF__classical	0.045636345133380156	0.06588568544341562
Neurosynth_TFIDF__matter	0.04560618862519208	0.05575066441151485
Neurosynth_TFIDF__functions	0.045592157254546045	0.06863633428842575
Neurosynth_TFIDF__difference	0.04556921360560385	0.0712451866731766
Neurosynth_TFIDF__paradigms	0.045471564190541505	0.07705913172613997
Neurosynth_TFIDF__watched	0.0454422750747224	0.03809949000859471
Neurosynth_TFIDF__collectively	0.04536408522348469	0.02089633155911795
Neurosynth_TFIDF__maximal	0.04536272504163489	0.04019012741554318
Neurosynth_TFIDF__dorsomedial	0.04528619738456662	0.023389580744970606
Neurosynth_TFIDF__environment	0.04528524543829038	0.08135437165868425
Neurosynth_TFIDF__mesial	0.045242697331755136	0.0713219848728614
Neurosynth_TFIDF__dorsal ventral	0.04519749732267045	0.07870852891170799
Neurosynth_TFIDF__blocks	0.045171414609266984	0.06172304913963338
Neurosynth_TFIDF__employing	0.045152030292807975	0.04561906009437833
Neurosynth_TFIDF__pathways	0.04513013578042755	0.09637052660051314
Neurosynth_TFIDF__global	0.04503495412996278	0.0746883169001253
Neurosynth_TFIDF__control task	0.04500542132993571	0.04659491272309649
Neurosynth_TFIDF__temporo parietal	0.04496178085728031	0.09089436258406634
Neurosynth_TFIDF__latencies	0.044944057981088435	0.018342280771575084
Neurosynth_TFIDF__written	0.044897110844832014	0.03739294671796998
Neurosynth_TFIDF__material	0.044888925615613404	0.05241898085214678
Neurosynth_TFIDF__greatest	0.044844232852315764	0.059665519705652405
Neurosynth_TFIDF__effective	0.04481192897779229	0.0672583989006458
Neurosynth_TFIDF__random	0.04472974568841048	0.08994830249351489
Neurosynth_TFIDF__source	0.04471120783792868	0.0751733865062312
Neurosynth_TFIDF__effect	0.044685135895536576	0.07554500850401238
Neurosynth_TFIDF__rule	0.044662590330634	0.04704464826525139
Neurosynth_TFIDF__memory performance	0.044621719200161676	0.0643796085653098
Neurosynth_TFIDF__volume	0.04462065734560126	0.067893431389226
Neurosynth_TFIDF__strong	0.0446186559133442	0.07254351431631927
Neurosynth_TFIDF__using functional	0.04461536325994485	0.07312148715993066
Neurosynth_TFIDF__key role	0.04460916426565164	0.04969245134047244
Neurosynth_TFIDF__cortex involved	0.044574941766782165	0.07149639603921082
Neurosynth_TFIDF__ongoing	0.04453260456985482	0.053899412257096796
Neurosynth_TFIDF__involving	0.04452523056061193	0.07097042465920798
Neurosynth_TFIDF__analyses	0.044502875612683644	0.08484293423409561
Neurosynth_TFIDF__containing	0.04445216222054734	0.061801632605760014
Neurosynth_TFIDF__trajectories	0.04442126188074441	0.0
Neurosynth_TFIDF__fiber	0.04442126188074441	0.0
Neurosynth_TFIDF__tensor	0.04442126188074441	0.0
Neurosynth_TFIDF__diffusion	0.04442126188074441	0.0
Neurosynth_TFIDF__diffusion tensor	0.04442126188074441	0.0
Neurosynth_TFIDF__anisotropy	0.04442126188074441	0.0
Neurosynth_TFIDF__tractography	0.04442126188074441	0.0
Neurosynth_TFIDF__quality	0.04442126188074441	0.0
Neurosynth_TFIDF__commonly	0.04441468938161841	0.10702700224817596
Neurosynth_TFIDF__generated	0.044410016798395416	0.08724463096144587
Neurosynth_TFIDF__differed	0.04440871738850213	0.04850954560438462
Neurosynth_TFIDF__measurements	0.04435979630988307	0.11489655536963611
Neurosynth_TFIDF__low high	0.04428087223721421	0.0
Neurosynth_TFIDF__extensive	0.04427309017082016	0.05298087903017418
Neurosynth_TFIDF__anterior prefrontal	0.044271463996372835	0.03926886486735151
Neurosynth_TFIDF__examining	0.04424024439226677	0.06991559709456632
Neurosynth_TFIDF__sulcus ips	0.04421779802732443	0.05472486033826518
Neurosynth_TFIDF__automatically	0.04421722981724523	0.04744598345011162
Neurosynth_TFIDF__spatial	0.04418964180768182	0.07023438959795086
Neurosynth_TFIDF__nodes	0.044176201080638695	0.048797296620145904
Neurosynth_TFIDF__furthermore	0.04411906393353587	0.07244467765047459
Neurosynth_TFIDF__brainstem	0.04407354143875683	0.07426726466625352
Neurosynth_TFIDF__design	0.044016399440964804	0.058909346487437904
Neurosynth_TFIDF__head	0.04400931886137685	0.08090627371239326
Neurosynth_TFIDF__second	0.044007365244403386	0.064090472447059
Neurosynth_TFIDF__parts	0.04397291373594782	0.06363150960730028
Neurosynth_TFIDF__variation	0.043971566595801086	0.06312844217597965
Neurosynth_TFIDF__occurs	0.0439626204089973	0.05775951602377815
Neurosynth_TFIDF__intermediate	0.043938259035558	0.05474048127810958
Neurosynth_TFIDF__measure	0.0439337807973705	0.07152725379185053
Neurosynth_TFIDF__critical	0.043916083346336204	0.06278047351665021
Neurosynth_TFIDF__development	0.04391547966186333	0.06327470914589003
Neurosynth_TFIDF__providing	0.04389724996418687	0.051020026866056355
Neurosynth_TFIDF__caudate nucleus	0.04387892353608025	0.09912456272207891
Neurosynth_TFIDF__strategies	0.04385819421921997	0.08127760979218066
Neurosynth_TFIDF__method	0.04378888205986914	0.06947475468268803
Neurosynth_TFIDF__relevant	0.04378437049655677	0.0726169330021613
Neurosynth_TFIDF__range	0.043778069906664205	0.07789945582588212
Neurosynth_TFIDF__continuous	0.043731382223222356	0.0
Neurosynth_TFIDF__various	0.04370208381071774	0.07563282648129088
Neurosynth_TFIDF__15	0.043686208227091294	0.0603744111164831
Neurosynth_TFIDF__neurons	0.04358102871914814	0.09341714138513547
Neurosynth_TFIDF__individual	0.043516269808788755	0.06712402487820743
Neurosynth_TFIDF__lexical	0.04345440599746156	0.07867508873005662
Neurosynth_TFIDF__hemodynamic response	0.043422005116518406	0.07735577911570353
Neurosynth_TFIDF__gender	0.04337511172141138	0.06554811539541962
Neurosynth_TFIDF__tendency	0.04336741227622898	0.046213864639917585
Neurosynth_TFIDF__junction	0.04335825608557971	0.08403548009861996
Neurosynth_TFIDF__deep	0.043351004597314884	0.08596259761205266
Neurosynth_TFIDF__central	0.04332583028107198	0.08544139042552122
Neurosynth_TFIDF__rate	0.043312431373418905	0.06541592432507391
Neurosynth_TFIDF__task using	0.04330736266103291	0.06672610979746822
Neurosynth_TFIDF__standard	0.043227912825348346	0.042408992712898726
Neurosynth_TFIDF__simultaneous	0.04322497001180472	0.06650652560526016
Neurosynth_TFIDF__species	0.04321648700279001	0.13344142408287732
Neurosynth_TFIDF__motor task	0.04318173922269303	0.05355484012964662
Neurosynth_TFIDF__complex	0.04314906806509247	0.08342027102301043
Neurosynth_TFIDF__driven	0.04314390535520251	0.06456225562138913
Neurosynth_TFIDF__test	0.04309566769662006	0.06880225318493262
Neurosynth_TFIDF__stimulation tms	0.043092722503186257	0.05900295041267158
Neurosynth_TFIDF__field	0.043081864379527476	0.05881929086075179
Neurosynth_TFIDF__visuo	0.04307897798677538	0.034905014571192806
Neurosynth_TFIDF__state	0.04304519896739316	0.08738597619864134
Neurosynth_TFIDF__nuclei	0.043011540736951716	0.04837590384886436
Neurosynth_TFIDF__grey matter	0.042967369143203	0.06172324645069416
Neurosynth_TFIDF__implemented	0.04293632398551775	0.036103298023267026
Neurosynth_TFIDF__grey	0.042922583061934895	0.05634544633457885
Neurosynth_TFIDF__semantic	0.042878189542052296	0.07105424199418348
Neurosynth_TFIDF__passive	0.04285819573839594	0.07191282079006489
Neurosynth_TFIDF__involvement	0.04279826371887804	0.06735938573127057
Neurosynth_TFIDF__result	0.04276348182409939	0.07825650224416117
Neurosynth_TFIDF__mean	0.04274625583414268	0.08476982052862445
Neurosynth_TFIDF__explicitly	0.04271980526606975	0.0661294081711807
Neurosynth_TFIDF__entire	0.04269076288575812	0.03367932733598788
Neurosynth_TFIDF__normal	0.04265388130011673	0.07488395475944186
Neurosynth_TFIDF__resonance healthy	0.04264675550289268	0.06510748715463537
Neurosynth_TFIDF__mr	0.042643290352548456	0.04354336963741795
Neurosynth_TFIDF__characteristics	0.042641219033702354	0.009822447604499096
Neurosynth_TFIDF__parietal network	0.04262478461112936	0.0687266097746535
Neurosynth_TFIDF__gray	0.04260184741454487	0.04771728286795937
Neurosynth_TFIDF__sequential	0.042584082498873445	0.05692034650941886
Neurosynth_TFIDF__subsequently	0.042535472620508795	0.05872735710508086
Neurosynth_TFIDF__cortex ppc	0.04251114687804638	0.0
Neurosynth_TFIDF__weighted	0.042506682868019764	0.07489010834960834
Neurosynth_TFIDF__unilateral	0.042496142850000064	0.06907761544506365
Neurosynth_TFIDF__touch	0.04242047004434437	0.07729457108903108
Neurosynth_TFIDF__lateral	0.04238675455884967	0.07031513267705936
Neurosynth_TFIDF__visual stream	0.042343671130257006	0.0
Neurosynth_TFIDF__explicit	0.042339667542257854	0.04313419922679821
Neurosynth_TFIDF__differential	0.04231526154569996	0.08389515822456223
Neurosynth_TFIDF__visual perception	0.04230889075039884	0.07239749086945378
Neurosynth_TFIDF__38	0.04228272342644581	0.0971461525566336
Neurosynth_TFIDF__false	0.04218323608577452	0.036573595500413204
Neurosynth_TFIDF__identification	0.04213158228261071	0.0464499370367993
Neurosynth_TFIDF__active	0.04212622193772472	0.0656356762380111
Neurosynth_TFIDF__salient	0.04211043727061589	0.09268792039296384
Neurosynth_TFIDF__factorial design	0.042046109720440324	0.06594830537330891
Neurosynth_TFIDF__gray matter	0.04202767541625926	0.05964471908000068
Neurosynth_TFIDF__greater	0.04202423016245055	0.06862009074667487
Neurosynth_TFIDF__achieved	0.042015990759731066	0.03763973662939566
Neurosynth_TFIDF__did differ	0.04200659307309939	0.07198806783717848
Neurosynth_TFIDF__postcentral	0.04199555451604331	0.0625423883852733
Neurosynth_TFIDF__offers	0.04198176619010677	0.03019540287758142
Neurosynth_TFIDF__angular	0.04196358240934025	0.05907404352669229
Neurosynth_TFIDF__components	0.04194940987439627	0.06648972408370042
Neurosynth_TFIDF__feature	0.041946694625055334	0.05611719978801232
Neurosynth_TFIDF__maps	0.0419209594464558	0.06860873327710054
Neurosynth_TFIDF__children	0.04190547716257729	0.04961473944202658
Neurosynth_TFIDF__reflected	0.041879980870636206	0.05191581536038104
Neurosynth_TFIDF__dorsal	0.04187911968513021	0.07267481158270127
Neurosynth_TFIDF__engages	0.041872963608854355	0.06812185463779485
Neurosynth_TFIDF__index	0.04186826652433135	0.07544728371847687
Neurosynth_TFIDF__female	0.04186194597084061	0.08130111047117998
Neurosynth_TFIDF__normal controls	0.04182548891731069	0.024124865601924596
Neurosynth_TFIDF__reflect	0.04180745933052658	0.07425061417724306
Neurosynth_TFIDF__differing	0.041776780343732674	0.028496861848600962
Neurosynth_TFIDF__strategy	0.04174324372493894	0.07506381134957478
Neurosynth_TFIDF__recollection	0.04171491939658767	0.07790514177108276
Neurosynth_TFIDF__provides	0.04171449888391821	0.0664943800940338
Neurosynth_TFIDF__ventral	0.041694720661694745	0.07074912744982102
Neurosynth_TFIDF__memory tasks	0.04166915789155684	0.032269499565044546
Neurosynth_TFIDF__episodic	0.041665219090852496	0.06826869186639108
Neurosynth_TFIDF__explored	0.04166439885920356	0.041715920503794184
Neurosynth_TFIDF__healthy human	0.041580961770876404	0.03547838384633049
Neurosynth_TFIDF__interaction	0.04157163409166879	0.07087350631672137
Neurosynth_TFIDF__cued	0.04156916826880008	0.06318951552300267
Neurosynth_TFIDF__pars	0.04156474785369504	0.04938447354262377
Neurosynth_TFIDF__orientation	0.04145951239104993	0.09026812253615842
Neurosynth_TFIDF__establish	0.041400964117336424	0.04849341127317932
Neurosynth_TFIDF__meaning	0.041245323524720455	0.09710348361374761
Neurosynth_TFIDF__cortex ofc	0.041220715572801755	0.06988004985952047
Neurosynth_TFIDF__ofc	0.041220715572801755	0.06988004985952047
Neurosynth_TFIDF__degrees	0.04120856749184718	0.01581786552566198
Neurosynth_TFIDF__localize	0.041160486910079584	0.0540293741174948
Neurosynth_TFIDF__taken	0.04114625503908429	0.055384111554820065
Neurosynth_TFIDF__fixed	0.0410091407116969	0.051796754811464986
Neurosynth_TFIDF__mt	0.04100556092351987	0.08149627119341864
Neurosynth_TFIDF__propose	0.04094520290016707	0.09255746828611663
Neurosynth_TFIDF__conditioned	0.040921323924799476	0.09798615312603165
Neurosynth_TFIDF__domains	0.04088911297233102	0.05210602817897128
Neurosynth_TFIDF__judge	0.04088801598665852	0.030692581134268933
Neurosynth_TFIDF__frontal lobe	0.04084526492719881	0.06783547834974317
Neurosynth_TFIDF__research	0.04080834484718927	0.058854058453418186
Neurosynth_TFIDF__comparing	0.04078565491987859	0.08811348929998711
Neurosynth_TFIDF__parietal frontal	0.0407455561523334	0.0536577911991656
Neurosynth_TFIDF__visual information	0.04070236691056343	0.04937030556346902
Neurosynth_TFIDF__mechanism	0.04069059208216859	0.07664357774245567
Neurosynth_TFIDF__group healthy	0.0406571830842646	0.0
Neurosynth_TFIDF__purpose	0.04065483298284567	0.06689801319441678
Neurosynth_TFIDF__memory task	0.04059178164440573	0.04992904423718197
Neurosynth_TFIDF__dopaminergic	0.04053387271484675	0.03729811550453743
Neurosynth_TFIDF__requiring	0.040484193265003215	0.06406784997480833
Neurosynth_TFIDF__code	0.04047470674459219	0.05139345174319825
Neurosynth_TFIDF__subserve	0.0404531310645432	0.08339284583691184
Neurosynth_TFIDF__positron	0.040401706645106644	0.07624817784294055
Neurosynth_TFIDF__positron emission	0.040401706645106644	0.07624817784294055
Neurosynth_TFIDF__natural	0.0403714888084344	0.06393275285992879
Neurosynth_TFIDF__retrieval	0.04036777185663378	0.0741396465589996
Neurosynth_TFIDF__multiple	0.040357104993192346	0.07425513056255008
Neurosynth_TFIDF__mental	0.0402741318506809	0.06866018811772517
Neurosynth_TFIDF__behavior	0.04026515845461755	0.08821003704399073
Neurosynth_TFIDF__auditory stimuli	0.040227651854482696	0.03832932657951446
Neurosynth_TFIDF__language	0.040143080735504585	0.04805539189261981
Neurosynth_TFIDF__language comprehension	0.04012414715583049	0.032386320417395184
Neurosynth_TFIDF__contrasted	0.040118274719961135	0.03215678453569321
Neurosynth_TFIDF__training	0.04010210063090868	0.05481121292726228
Neurosynth_TFIDF__damage	0.04010083340061453	0.047933869891019304
Neurosynth_TFIDF__attempted	0.0400099369450829	0.01207404726055748
Neurosynth_TFIDF__judgments	0.03999292298260027	0.09794062767929616
Neurosynth_TFIDF__episodes	0.03998815492725474	0.00889571810538817
Neurosynth_TFIDF__strategic	0.039969920436727584	0.047212440103188785
Neurosynth_TFIDF__motor response	0.03994781209587922	0.07167895232123486
Neurosynth_TFIDF__word	0.039947223927739826	0.05521601626258262
Neurosynth_TFIDF__mapped	0.039934368801733795	0.06848358429346339
Neurosynth_TFIDF__behavioural	0.039886621989465264	0.08034420163532742
Neurosynth_TFIDF__evidence suggests	0.03986701215070633	0.0651344838990079
Neurosynth_TFIDF__costs	0.039763527104102955	0.05738176390083548
Neurosynth_TFIDF__factor	0.03976255798585506	0.05395638782499126
Neurosynth_TFIDF__populations	0.03973175698817079	0.04530600936933637
Neurosynth_TFIDF__pronounced	0.03967786893291002	0.06945395186282304
Neurosynth_TFIDF__deactivations	0.03961852802816246	0.08113604361871368
Neurosynth_TFIDF__outcome	0.03958649135342086	0.047390024987493576
Neurosynth_TFIDF__success	0.03957118700145147	0.033073689770950813
Neurosynth_TFIDF__negative	0.039569008959601124	0.0570175623413147
Neurosynth_TFIDF__multi	0.0395658905135827	0.0812532955212314
Neurosynth_TFIDF__estimation	0.039540939536598554	0.02822329480674218
Neurosynth_TFIDF__sets	0.03953440129142888	0.08864290396752016
Neurosynth_TFIDF__neuropsychological	0.03950478789506714	0.0737949214711619
Neurosynth_TFIDF__dysfunction	0.039468337014917865	0.08242702661945449
Neurosynth_TFIDF__tomography pet	0.03943739492798403	0.07574635149887596
Neurosynth_TFIDF__potentially	0.039383266426752626	0.040155958722446865
Neurosynth_TFIDF__caused	0.0393218640340071	0.09553540989081835
Neurosynth_TFIDF__argue	0.039319403891363625	0.04954955270292576
Neurosynth_TFIDF__80	0.03924641767442768	0.05027766684930017
Neurosynth_TFIDF__classification	0.0392458284309132	0.035274879079119206
Neurosynth_TFIDF__self	0.039239515658110444	0.07316963876899972
Neurosynth_TFIDF__emission tomography	0.03920615430606193	0.07695603725113648
Neurosynth_TFIDF__emotional	0.039200500481714785	0.07428868448884077
Neurosynth_TFIDF__hippocampus	0.03916448093641851	0.08673186465486636
Neurosynth_TFIDF__gyri	0.03913159912819888	0.07953946338637327
Neurosynth_TFIDF__anti	0.039124170509567374	0.0
Neurosynth_TFIDF__combining	0.03911586141230422	0.049388530147580635
Neurosynth_TFIDF__tomography	0.03909084617793881	0.07570727056934787
Neurosynth_TFIDF__roi	0.039082415979524845	0.06256614006718528
Neurosynth_TFIDF__modified	0.03907389075405	0.06478076469383244
Neurosynth_TFIDF__highly	0.03904272537556817	0.04445435717876792
Neurosynth_TFIDF__demonstrates	0.03894750161158504	0.07108702434596192
Neurosynth_TFIDF__pole	0.0389395733572183	0.03860623960583412
Neurosynth_TFIDF__dissociation	0.038938161256878434	0.040667452416942404
Neurosynth_TFIDF__animal	0.038923102741039904	0.04702754473011467
Neurosynth_TFIDF__patient	0.03890661746956128	0.08530989892247534
Neurosynth_TFIDF__scanning	0.03890180314088054	0.08593042099061
Neurosynth_TFIDF__parametric mapping	0.03889184107534979	0.05727780018445927
Neurosynth_TFIDF__presented	0.03886033538614699	0.07429571124269072
Neurosynth_TFIDF__type	0.03884680574927237	0.07308412658756454
Neurosynth_TFIDF__automatic	0.03880139046782105	0.0747125702210158
Neurosynth_TFIDF__neutral stimuli	0.038797658254625944	0.03534844002851678
Neurosynth_TFIDF__posterior cingulate	0.038785651929574894	0.06432499337785573
Neurosynth_TFIDF__hemisphere	0.038756104758862285	0.0794756440244944
Neurosynth_TFIDF__readers	0.038709642318993875	0.0
Neurosynth_TFIDF__electrophysiological	0.03870770370560835	0.04314241233256969
Neurosynth_TFIDF__cortex suggest	0.038697834140251484	0.0729485951028297
Neurosynth_TFIDF__emotional information	0.03869128634853391	0.03850236772490471
Neurosynth_TFIDF__subset	0.038663040217871675	0.07344069781826013
Neurosynth_TFIDF__previous	0.03865916675870655	0.06756118428488145
Neurosynth_TFIDF__receptor	0.03864477311688044	0.07865334497910978
Neurosynth_TFIDF__primarily	0.03861106052724042	0.08366256536118524
Neurosynth_TFIDF__extensively	0.03854416205520573	0.05289891216446356
Neurosynth_TFIDF__neuro	0.03849060411852654	0.08536656756908609
Neurosynth_TFIDF__image	0.03848744927095102	0.08408299673916379
Neurosynth_TFIDF__impairment	0.038464846128448964	0.06224630030004879
Neurosynth_TFIDF__systems	0.03835374743286942	0.07236790234957076
Neurosynth_TFIDF__emission	0.03834088629889241	0.07585283514711355
Neurosynth_TFIDF__determining	0.03833662146034501	0.10559647869080381
Neurosynth_TFIDF__make	0.038323198355707425	0.07870306187380081
Neurosynth_TFIDF__respectively	0.03826536740412162	0.06434906986130198
Neurosynth_TFIDF__adults	0.03820770842726135	0.05723921008872007
Neurosynth_TFIDF__maturation	0.03819813583926537	0.06560866694659652
Neurosynth_TFIDF__event potential	0.03818160767942408	0.09272272770519953
Neurosynth_TFIDF__placebo	0.03817363310965207	0.059841247612207986
Neurosynth_TFIDF__function	0.03816409379487969	0.060344472720549026
Neurosynth_TFIDF__participate	0.038140622305980545	0.08442856327865862
Neurosynth_TFIDF__atypical	0.03809367689770294	0.06375497431857124
Neurosynth_TFIDF__rostral	0.038074596488386896	0.08778916348186062
Neurosynth_TFIDF__orbitofrontal	0.03804805340432712	0.07620172550379657
Neurosynth_TFIDF__episodic memory	0.038029633490554555	0.06116651819306822
Neurosynth_TFIDF__lateral medial	0.037987991532374046	0.049046868531639747
Neurosynth_TFIDF__reflecting	0.037920546631362934	0.07455056003106357
Neurosynth_TFIDF__dissociated	0.03789782368989301	0.047160148275392264
Neurosynth_TFIDF__experimental	0.0378962572561488	0.06592620257155052
Neurosynth_TFIDF__23	0.03788583669102026	0.06477904065445589
Neurosynth_TFIDF__structure	0.03783607058392245	0.06276514403554062
Neurosynth_TFIDF__novel	0.03779464440950922	0.0625192788516772
Neurosynth_TFIDF__visual word	0.037791261391408544	0.02652000515904898
Neurosynth_TFIDF__work	0.03778011208516609	0.058205025916205154
Neurosynth_TFIDF__visuospatial	0.03776581955221048	0.05972491927888698
Neurosynth_TFIDF__clarify	0.03757294808937046	0.06004291323097893
Neurosynth_TFIDF__pet	0.037569611054203055	0.06813190336233524
Neurosynth_TFIDF__adulthood	0.037553373328917485	0.001156268990087271
Neurosynth_TFIDF__occurring	0.0375266306907603	0.06208818147336205
Neurosynth_TFIDF__considerable	0.03747677619129519	0.049352378562616296
Neurosynth_TFIDF__term	0.03746008143542136	0.07242111132716439
Neurosynth_TFIDF__block	0.03743054066626014	0.058698545595908376
Neurosynth_TFIDF__details	0.03741650378466138	0.0
Neurosynth_TFIDF__lead	0.037410979485209245	0.06886649291910411
Neurosynth_TFIDF__directed	0.03740830281767567	0.091295756471616
